sample_id,Lead_gt_15
sample_002333,0.0
sample_001532,0.0
sample_002929,0.0
sample_007911,0.0
sample_002489,0.0
sample_016915,0.0
sample_015613,0.0
sample_017121,0.0
sample_009405,0.0
sample_000526,0.0
sample_015755,0.0
sample_017480,0.0
sample_001764,0.0
sample_002576,0.0
sample_013084,0.0
sample_004942,0.0
sample_004951,0.0
sample_013400,0.0
sample_003324,0.0
sample_006146,0.0
sample_008450,0.0
sample_010601,0.0
sample_002781,0.0
sample_006965,0.0
sample_007696,0.0
sample_006695,0.0
sample_007242,0.0
sample_000495,0.0
sample_007277,0.0
sample_008903,0.0
sample_004388,0.0
sample_017179,0.0
sample_016852,0.0
sample_013816,0.0
sample_011358,0.0
sample_010896,0.0
sample_004320,0.0
sample_001015,0.0
sample_011748,0.0
sample_010686,0.0
sample_001717,0.0
sample_009759,0.0
sample_014082,0.0
sample_009958,0.0
sample_013332,0.0
sample_004394,0.0
sample_009838,0.0
sample_012191,0.0
sample_009804,0.0
sample_000215,0.0
sample_009305,0.0
sample_013154,0.0
sample_004899,0.0
sample_010155,0.0
sample_007007,0.0
sample_014628,0.0
sample_016636,0.0
sample_001162,0.0
sample_009851,0.0
sample_008797,0.0
sample_007794,0.0
sample_003770,0.0
sample_010886,0.0
sample_011787,0.0
sample_007158,0.0
sample_001213,0.0
sample_000331,0.0
sample_005782,0.0
sample_000039,0.0
sample_013222,0.0
sample_012053,0.0
sample_007176,0.0
sample_012971,0.0
sample_012818,0.0
sample_007782,0.0
sample_005188,0.0
sample_017397,0.0
sample_001875,0.0
sample_015079,0.0
sample_012287,0.0
sample_006780,0.0
sample_009133,0.0
sample_013594,0.0
sample_009872,0.0
sample_004256,0.0
sample_010157,0.0
sample_003134,0.0
sample_000960,0.0
sample_000147,0.0
sample_009098,0.0
sample_010465,0.0
sample_006481,0.0
sample_012669,0.0
sample_000259,0.0
sample_016728,0.0
sample_011410,0.0
sample_002376,0.0
sample_007137,0.0
sample_003658,0.0
sample_015417,0.0
sample_009481,0.0
sample_011570,0.0
sample_000404,0.0
sample_007087,0.0
sample_001815,0.0
sample_002860,0.0
sample_009365,0.0
sample_015113,0.0
sample_008232,0.0
sample_010080,0.0
sample_012394,0.0
sample_012775,0.0
sample_011837,0.0
sample_015818,0.0
sample_000904,0.0
sample_017214,0.0
sample_004704,0.0
sample_016215,0.0
sample_013131,0.0
sample_009964,0.0
sample_007468,0.0
sample_003107,0.0
sample_002179,0.0
sample_017235,0.0
sample_006939,0.0
sample_016383,0.0
sample_017304,0.0
sample_005996,0.0
sample_004991,0.0
sample_015814,0.0
sample_000037,0.0
sample_009332,0.0
sample_016611,0.0
sample_006305,0.0
sample_001904,0.0
sample_003363,0.0
sample_016367,0.0
sample_012076,0.0
sample_011690,0.0
sample_011271,0.0
sample_013461,0.0
sample_003035,0.0
sample_001233,0.0
sample_001109,0.0
sample_006834,0.0
sample_000931,0.0
sample_016205,0.0
sample_016718,0.0
sample_009745,0.0
sample_001279,0.0
sample_011208,0.0
sample_016992,0.0
sample_010645,0.0
sample_011896,0.0
sample_006557,0.0
sample_014217,0.0
sample_000086,0.0
sample_004379,0.0
sample_001793,0.0
sample_011463,0.0
sample_000975,0.0
sample_002705,0.0
sample_006997,0.0
sample_005830,0.0
sample_011784,0.0
sample_011456,0.0
sample_013915,0.0
sample_012772,0.0
sample_013208,0.0
sample_000513,0.0
sample_010697,0.0
sample_007339,0.0
sample_013443,0.0
sample_013974,0.0
sample_001490,0.0
sample_005468,0.0
sample_001906,0.0
sample_015300,0.0
sample_016819,0.0
sample_013694,0.0
sample_016334,0.0
sample_006427,0.0
sample_000725,0.0
sample_003463,0.0
sample_003317,0.0
sample_014658,0.0
sample_007625,0.0
sample_012285,0.0
sample_011379,0.0
sample_005515,0.0
sample_013313,0.0
sample_010850,0.0
sample_009918,0.0
sample_014425,0.0
sample_017455,0.0
sample_011824,0.0
sample_016763,0.0
sample_000802,0.0
sample_015521,0.0
sample_002192,0.0
sample_002188,0.0
sample_006307,0.0
sample_006887,0.0
sample_007351,0.0
sample_004257,0.0
sample_015111,0.0
sample_010405,0.0
sample_002700,0.0
sample_013178,0.0
sample_012935,0.0
sample_003079,0.0
sample_005656,0.0
sample_007192,0.0
sample_002805,0.0
sample_014216,0.0
sample_012813,0.0
sample_004577,0.0
sample_010526,0.0
sample_001195,0.0
sample_004515,0.0
sample_013447,0.0
sample_003103,0.0
sample_008676,0.0
sample_010049,0.0
sample_000083,0.0
sample_001917,0.0
sample_004984,0.0
sample_015891,0.0
sample_002562,0.0
sample_001412,0.0
sample_013123,0.0
sample_009214,0.0
sample_015018,0.0
sample_006748,0.0
sample_013798,0.0
sample_012988,0.0
sample_003282,0.0
sample_016339,0.0
sample_008254,0.0
sample_015415,0.0
sample_005764,0.0
sample_012824,0.0
sample_002171,0.0
sample_010937,0.0
sample_016740,0.0
sample_001172,0.0
sample_012977,0.0
sample_005406,0.0
sample_007510,0.0
sample_005285,0.0
sample_016914,0.0
sample_003005,0.0
sample_014329,0.0
sample_017026,0.0
sample_008191,0.0
sample_000682,0.0
sample_014601,0.0
sample_017126,1.0
sample_011879,0.0
sample_012524,0.0
sample_011029,0.0
sample_016684,0.0
sample_007120,0.0
sample_015362,0.0
sample_001725,0.0
sample_006583,0.0
sample_013743,0.0
sample_001422,0.0
sample_016501,0.0
sample_000293,0.0
sample_006662,0.0
sample_014491,0.0
sample_017520,0.0
sample_013852,0.0
sample_001388,0.0
sample_015082,0.0
sample_014136,0.0
sample_008114,0.0
sample_010310,0.0
sample_002983,0.0
sample_000267,0.0
sample_003633,0.0
sample_015239,0.0
sample_011841,0.0
sample_012035,0.0
sample_013089,0.0
sample_017261,0.0
sample_003954,0.0
sample_000138,0.0
sample_002915,0.0
sample_002671,0.0
sample_015476,0.0
sample_006988,0.0
sample_000089,1.0
sample_010442,0.0
sample_009391,0.0
sample_005840,0.0
sample_004520,0.0
sample_014298,0.0
sample_004150,0.0
sample_002004,0.0
sample_003529,0.0
sample_014651,0.0
sample_016052,0.0
sample_004812,0.0
sample_014930,0.0
sample_017487,0.0
sample_007708,0.0
sample_016368,0.0
sample_012875,0.0
sample_014488,0.0
sample_017645,0.0
sample_009974,0.0
sample_011904,0.0
sample_008281,0.0
sample_015856,0.0
sample_016902,0.0
sample_012512,0.0
sample_000668,0.0
sample_002229,0.0
sample_007403,0.0
sample_005310,0.0
sample_004481,0.0
sample_011181,0.0
sample_002933,0.0
sample_012486,0.0
sample_004598,0.0
sample_014321,0.0
sample_006428,0.0
sample_012404,0.0
sample_007993,0.0
sample_001396,0.0
sample_003802,0.0
sample_012495,0.0
sample_016043,0.0
sample_012967,0.0
sample_013625,0.0
sample_015396,0.0
sample_001037,1.0
sample_011124,0.0
sample_002978,0.0
sample_006702,0.0
sample_001750,0.0
sample_003001,0.0
sample_012763,0.0
sample_017220,0.0
sample_004500,0.0
sample_011384,0.0
sample_013697,0.0
sample_012851,0.0
sample_000650,0.0
sample_016284,0.0
sample_004667,0.0
sample_014801,0.0
sample_006723,0.0
sample_016356,0.0
sample_004317,0.0
sample_006103,0.0
sample_015885,0.0
sample_015461,0.0
sample_000117,0.0
sample_013628,0.0
sample_003630,0.0
sample_008636,0.0
sample_001821,0.0
sample_014617,0.0
sample_000304,0.0
sample_017630,0.0
sample_012332,0.0
sample_003280,0.0
sample_013381,0.0
sample_003961,0.0
sample_015922,0.0
sample_004247,0.0
sample_007654,0.0
sample_004482,0.0
sample_003210,0.0
sample_012751,0.0
sample_004709,0.0
sample_007592,0.0
sample_013714,0.0
sample_017693,0.0
sample_005251,1.0
sample_016858,0.0
sample_005855,0.0
sample_002583,0.0
sample_012580,0.0
sample_001716,0.0
sample_005443,0.0
sample_000024,0.0
sample_010525,0.0
sample_002839,0.0
sample_012155,0.0
sample_002749,0.0
sample_015398,0.0
sample_013788,1.0
sample_006812,0.0
sample_014960,0.0
sample_001050,0.0
sample_016155,0.0
sample_013800,0.0
sample_001624,0.0
sample_013488,0.0
sample_010448,0.0
sample_017400,0.0
sample_011229,0.0
sample_012219,0.0
sample_011868,0.0
sample_014647,0.0
sample_015693,0.0
sample_001768,0.0
sample_007298,0.0
sample_013383,0.0
sample_004312,0.0
sample_005328,0.0
sample_010966,0.0
sample_010913,0.0
sample_002348,0.0
sample_003046,0.0
sample_010891,0.0
sample_000962,0.0
sample_004053,0.0
sample_003490,0.0
sample_011011,0.0
sample_000752,0.0
sample_011501,0.0
sample_008384,0.0
sample_004843,0.0
sample_009333,0.0
sample_014019,0.0
sample_001267,0.0
sample_015709,0.0
sample_004292,0.0
sample_007188,0.0
sample_002139,0.0
sample_005995,0.0
sample_005089,0.0
sample_011145,0.0
sample_017300,0.0
sample_010650,0.0
sample_009540,0.0
sample_009548,0.0
sample_008894,0.0
sample_008908,0.0
sample_016980,0.0
sample_013668,0.0
sample_001145,0.0
sample_006526,0.0
sample_012513,0.0
sample_007536,0.0
sample_002649,0.0
sample_012737,0.0
sample_014881,0.0
sample_002253,0.0
sample_000940,0.0
sample_015023,0.0
sample_012142,0.0
sample_003338,0.0
sample_004342,0.0
sample_002911,0.0
sample_001946,0.0
sample_015526,0.0
sample_003628,0.0
sample_012557,0.0
sample_010408,0.0
sample_000116,0.0
sample_014192,0.0
sample_004477,0.0
sample_008832,0.0
sample_014556,0.0
sample_000824,0.0
sample_008630,0.0
sample_000810,0.0
sample_013428,0.0
sample_016568,0.0
sample_003597,0.0
sample_007905,0.0
sample_012391,0.0
sample_015848,0.0
sample_009242,0.0
sample_008699,0.0
sample_015640,0.0
sample_004708,0.0
sample_010040,0.0
sample_009336,0.0
sample_002414,0.0
sample_017551,0.0
sample_013086,0.0
sample_013117,0.0
sample_014195,0.0
sample_014274,0.0
sample_009586,0.0
sample_003073,0.0
sample_015972,0.0
sample_006727,0.0
sample_010761,0.0
sample_009224,0.0
sample_011241,0.0
sample_005689,0.0
sample_014207,0.0
sample_014482,0.0
sample_006971,0.0
sample_017677,0.0
sample_010170,0.0
sample_007034,0.0
sample_013104,0.0
sample_009779,0.0
sample_000303,0.0
sample_013941,0.0
sample_014022,0.0
sample_008510,0.0
sample_001081,0.0
sample_015297,0.0
sample_003237,0.0
sample_004090,0.0
sample_005270,0.0
sample_013044,0.0
sample_014211,0.0
sample_013092,0.0
sample_017701,0.0
sample_015034,0.0
sample_008127,0.0
sample_014241,0.0
sample_002930,0.0
sample_002407,0.0
sample_010429,0.0
sample_003028,0.0
sample_010450,0.0
sample_010030,0.0
sample_007831,0.0
sample_015615,0.0
sample_000121,0.0
sample_013884,0.0
sample_012933,0.0
sample_017318,0.0
sample_011121,0.0
sample_007893,0.0
sample_007752,0.0
sample_004291,0.0
sample_013795,0.0
sample_001560,0.0
sample_000936,0.0
sample_001855,0.0
sample_001973,0.0
sample_014852,0.0
sample_008614,0.0
sample_004684,0.0
sample_012531,0.0
sample_012624,0.0
sample_016730,0.0
sample_015726,0.0
sample_008751,0.0
sample_002328,0.0
sample_000611,0.0
sample_001458,0.0
sample_016214,0.0
sample_007727,0.0
sample_013169,0.0
sample_007495,0.0
sample_010330,0.0
sample_006671,0.0
sample_013592,0.0
sample_005502,0.0
sample_005152,0.0
sample_000684,0.0
sample_012144,0.0
sample_013939,0.0
sample_008141,0.0
sample_000901,0.0
sample_008166,0.0
sample_010231,0.0
sample_003112,0.0
sample_002479,0.0
sample_002037,0.0
sample_014775,0.0
sample_011159,0.0
sample_015100,0.0
sample_011495,0.0
sample_008581,0.0
sample_011916,0.0
sample_007872,0.0
sample_009059,0.0
sample_011621,0.0
sample_001108,0.0
sample_006382,0.0
sample_015279,0.0
sample_007415,0.0
sample_003418,0.0
sample_005450,0.0
sample_002335,0.0
sample_012643,0.0
sample_013100,0.0
sample_000645,0.0
sample_004967,0.0
sample_016314,0.0
sample_010290,0.0
sample_002344,0.0
sample_005194,0.0
sample_000096,0.0
sample_003824,0.0
sample_004335,0.0
sample_002639,0.0
sample_013387,0.0
sample_006906,0.0
sample_007653,0.0
sample_003404,0.0
sample_014061,0.0
sample_001379,0.0
sample_010163,0.0
sample_003990,0.0
sample_013223,0.0
sample_016297,0.0
sample_015446,0.0
sample_014385,0.0
sample_014767,0.0
sample_002844,0.0
sample_014581,0.0
sample_001641,0.0
sample_011577,0.0
sample_017218,0.0
sample_001098,0.0
sample_004264,0.0
sample_001303,0.0
sample_011139,0.0
sample_002652,0.0
sample_013001,0.0
sample_009428,0.0
sample_004006,0.0
sample_002833,0.0
sample_012564,0.0
sample_003909,0.0
sample_011864,0.0
sample_016810,0.0
sample_003067,0.0
sample_004957,0.0
sample_000143,0.0
sample_013390,0.0
sample_005725,0.0
sample_000395,0.0
sample_016594,0.0
sample_012238,0.0
sample_005142,0.0
sample_000176,0.0
sample_003143,0.0
sample_002553,0.0
sample_001255,0.0
sample_010102,0.0
sample_005588,0.0
sample_012055,0.0
sample_000251,0.0
sample_000426,0.0
sample_014220,0.0
sample_001135,0.0
sample_010318,0.0
sample_002042,0.0
sample_001494,0.0
sample_013274,0.0
sample_014842,0.0
sample_008888,0.0
sample_013602,0.0
sample_000798,0.0
sample_009256,0.0
sample_005684,0.0
sample_004591,0.0
sample_013460,0.0
sample_015803,0.0
sample_005864,0.0
sample_012479,0.0
sample_002233,0.0
sample_017582,0.0
sample_016803,0.0
sample_011356,0.0
sample_000846,0.0
sample_000186,0.0
sample_004092,0.0
sample_007950,0.0
sample_002009,0.0
sample_000021,0.0
sample_017555,0.0
sample_013170,0.0
sample_002023,0.0
sample_010027,0.0
sample_005323,0.0
sample_001079,0.0
sample_004999,0.0
sample_005371,0.0
sample_016680,0.0
sample_000925,0.0
sample_009973,0.0
sample_009216,0.0
sample_011408,0.0
sample_001476,0.0
sample_002754,0.0
sample_005293,0.0
sample_010292,0.0
sample_015404,0.0
sample_003758,0.0
sample_012121,0.0
sample_014134,0.0
sample_003533,0.0
sample_010065,0.0
sample_003907,0.0
sample_002753,0.0
sample_004453,0.0
sample_017175,0.0
sample_011883,0.0
sample_004198,0.0
sample_013280,0.0
sample_005732,0.0
sample_008690,0.0
sample_015147,0.0
sample_003178,0.0
sample_012619,0.0
sample_012161,0.0
sample_005095,0.0
sample_002168,0.0
sample_003571,0.0
sample_011059,0.0
sample_011042,0.0
sample_010801,0.0
sample_001202,0.0
sample_007754,0.0
sample_015287,0.0
sample_000564,0.0
sample_000955,0.0
sample_016509,0.0
sample_009150,0.0
sample_013424,0.0
sample_006970,0.0
sample_015914,0.0
sample_000101,0.0
sample_017556,0.0
sample_004924,0.0
sample_004956,0.0
sample_009205,0.0
sample_006229,0.0
sample_011491,0.0
sample_015283,0.0
sample_009825,0.0
sample_001342,0.0
sample_009206,0.0
sample_011591,0.0
sample_001651,0.0
sample_000751,0.0
sample_013793,0.0
sample_007615,0.0
sample_007069,0.0
sample_017029,0.0
sample_004669,0.0
sample_008604,0.0
sample_007371,0.0
sample_012044,0.0
sample_013695,0.0
sample_016420,0.0
sample_011795,0.0
sample_012555,0.0
sample_003818,0.0
sample_001036,0.0
sample_001773,0.0
sample_006836,0.0
sample_003433,0.0
sample_013082,0.0
sample_012749,0.0
sample_002300,0.0
sample_002205,0.0
sample_001879,0.0
sample_017051,0.0
sample_014320,0.0
sample_004142,0.0
sample_004626,0.0
sample_008517,0.0
sample_006244,0.0
sample_014707,0.0
sample_001386,0.0
sample_003864,0.0
sample_014498,0.0
sample_013444,0.0
sample_007276,0.0
sample_002314,0.0
sample_005787,0.0
sample_002242,0.0
sample_005591,0.0
sample_003388,0.0
sample_010574,0.0
sample_011706,0.0
sample_002339,0.0
sample_010831,0.0
sample_000496,0.0
sample_002008,0.0
sample_015838,0.0
sample_012970,0.0
sample_011425,0.0
sample_000111,0.0
sample_004397,0.0
sample_017046,0.0
sample_002757,0.0
sample_008385,0.0
sample_005763,0.0
sample_002473,0.0
sample_004009,0.0
sample_016196,0.0
sample_009750,0.0
sample_008794,0.0
sample_016572,0.0
sample_013971,0.0
sample_010563,0.0
sample_010903,0.0
sample_014952,0.0
sample_008282,0.0
sample_010516,0.0
sample_001134,0.0
sample_013573,0.0
sample_014151,0.0
sample_011179,0.0
sample_011546,0.0
sample_000700,0.0
sample_014970,0.0
sample_005189,0.0
sample_010687,0.0
sample_010681,0.0
sample_005720,0.0
sample_000169,0.0
sample_003236,0.0
sample_005540,0.0
sample_002688,0.0
sample_008346,0.0
sample_015576,0.0
sample_016761,0.0
sample_009768,0.0
sample_005160,0.0
sample_008625,0.0
sample_009184,0.0
sample_001483,0.0
sample_008098,0.0
sample_005727,0.0
sample_015735,0.0
sample_015102,0.0
sample_007096,0.0
sample_008116,0.0
sample_015642,0.0
sample_016872,0.0
sample_002126,0.0
sample_001423,0.0
sample_012060,0.0
sample_001690,0.0
sample_012614,0.0
sample_015786,0.0
sample_013951,0.0
sample_012231,1.0
sample_004268,1.0
sample_014678,1.0
sample_012141,0.0
sample_013333,0.0
sample_007180,0.0
sample_006306,0.0
sample_011239,0.0
sample_016735,0.0
sample_010884,0.0
sample_015467,0.0
sample_011395,0.0
sample_014427,1.0
sample_014183,0.0
sample_009002,0.0
sample_017682,0.0
sample_010508,0.0
sample_013806,0.0
sample_016614,0.0
sample_002261,1.0
sample_003944,0.0
sample_016166,0.0
sample_005164,0.0
sample_014946,0.0
sample_009490,0.0
sample_002197,0.0
sample_007306,0.0
sample_013599,0.0
sample_011611,0.0
sample_008293,0.0
sample_003359,1.0
sample_001039,0.0
sample_006699,0.0
sample_000298,0.0
sample_011156,0.0
sample_002567,1.0
sample_009795,0.0
sample_005924,0.0
sample_011008,0.0
sample_012843,0.0
sample_006922,0.0
sample_004958,0.0
sample_004496,0.0
sample_010734,0.0
sample_007075,0.0
sample_004446,1.0
sample_011455,0.0
sample_011351,0.0
sample_004997,0.0
sample_015011,0.0
sample_014368,0.0
sample_006182,0.0
sample_000165,1.0
sample_005849,0.0
sample_014455,1.0
sample_000025,0.0
sample_004249,0.0
sample_002064,0.0
sample_008329,0.0
sample_004662,0.0
sample_009015,0.0
sample_017664,0.0
sample_001745,0.0
sample_017625,0.0
sample_006416,0.0
sample_016607,0.0
sample_003667,0.0
sample_000634,0.0
sample_011861,0.0
sample_007457,0.0
sample_014033,0.0
sample_004936,1.0
sample_002584,1.0
sample_012944,0.0
sample_011228,0.0
sample_008315,0.0
sample_001155,0.0
sample_014337,0.0
sample_008504,0.0
sample_011519,1.0
sample_000726,0.0
sample_005495,0.0
sample_004882,0.0
sample_000046,0.0
sample_003295,0.0
sample_016486,1.0
sample_002532,0.0
sample_014580,0.0
sample_005292,0.0
sample_010582,0.0
sample_009880,0.0
sample_006284,0.0
sample_016764,0.0
sample_008044,0.0
sample_012450,0.0
sample_017715,0.0
sample_015768,0.0
sample_003708,0.0
sample_012741,0.0
sample_015127,1.0
sample_013419,1.0
sample_001322,1.0
sample_005023,0.0
sample_002119,0.0
sample_006914,0.0
sample_004666,0.0
sample_016845,0.0
sample_003554,0.0
sample_015001,0.0
sample_009223,0.0
sample_008090,0.0
sample_004613,1.0
sample_015151,0.0
sample_012835,0.0
sample_004186,0.0
sample_005945,1.0
sample_006875,1.0
sample_015764,0.0
sample_008189,0.0
sample_008514,0.0
sample_011863,1.0
sample_001395,0.0
sample_010486,0.0
sample_011660,0.0
sample_014249,0.0
sample_015135,0.0
sample_001929,1.0
sample_010899,0.0
sample_005596,0.0
sample_013683,0.0
sample_003747,1.0
sample_002091,0.0
sample_000774,0.0
sample_002720,0.0
sample_013942,0.0
sample_003722,1.0
sample_001561,1.0
sample_013382,0.0
sample_008992,0.0
sample_007704,0.0
sample_014996,0.0
sample_010057,1.0
sample_007698,1.0
sample_007734,0.0
sample_010994,1.0
sample_012864,0.0
sample_002237,1.0
sample_016939,1.0
sample_008878,0.0
sample_007354,0.0
sample_001568,0.0
sample_004790,0.0
sample_000094,0.0
sample_011282,1.0
sample_012405,1.0
sample_001317,0.0
sample_012956,0.0
sample_002509,0.0
sample_002263,0.0
sample_015171,0.0
sample_004328,1.0
sample_004736,0.0
sample_015604,0.0
sample_009212,0.0
sample_002045,0.0
sample_002441,0.0
sample_016257,0.0
sample_012582,0.0
sample_004241,0.0
sample_007546,0.0
sample_005501,0.0
sample_007825,0.0
sample_013133,0.0
sample_016692,0.0
sample_002772,0.0
sample_010824,0.0
sample_003585,0.0
sample_000002,1.0
sample_016966,0.0
sample_007324,0.0
sample_012663,0.0
sample_015499,0.0
sample_001382,0.0
sample_016405,0.0
sample_016072,0.0
sample_006794,1.0
sample_006569,0.0
sample_003417,1.0
sample_005239,0.0
sample_015819,0.0
sample_007093,0.0
sample_007681,0.0
sample_013973,0.0
sample_000718,0.0
sample_014092,0.0
sample_012837,0.0
sample_009899,1.0
sample_010085,0.0
sample_015584,0.0
sample_004636,0.0
sample_014347,0.0
sample_017698,0.0
sample_016134,0.0
sample_008358,0.0
sample_006663,0.0
sample_006115,0.0
sample_008269,0.0
sample_016469,0.0
sample_005364,0.0
sample_013000,0.0
sample_000100,0.0
sample_009057,1.0
sample_016444,0.0
sample_010073,0.0
sample_011088,0.0
sample_004189,1.0
sample_006070,0.0
sample_001509,0.0
sample_014420,0.0
sample_014634,0.0
sample_010570,0.0
sample_009149,0.0
sample_004144,0.0
sample_002613,0.0
sample_000048,0.0
sample_005475,0.0
sample_011644,0.0
sample_015873,0.0
sample_004525,0.0
sample_015363,0.0
sample_016470,0.0
sample_004862,0.0
sample_012395,0.0
sample_000528,0.0
sample_003811,0.0
sample_000163,0.0
sample_006492,0.0
sample_009450,0.0
sample_004687,0.0
sample_007560,0.0
sample_002945,1.0
sample_016745,1.0
sample_013449,0.0
sample_015134,0.0
sample_007506,0.0
sample_012093,0.0
sample_011620,0.0
sample_003949,0.0
sample_006818,1.0
sample_012868,1.0
sample_003504,0.0
sample_004854,0.0
sample_006214,0.0
sample_015388,0.0
sample_004689,0.0
sample_017565,0.0
sample_002775,0.0
sample_002451,0.0
sample_006430,1.0
sample_002992,1.0
sample_004826,0.0
sample_009134,0.0
sample_007637,0.0
sample_001944,0.0
sample_010179,1.0
sample_009501,0.0
sample_017275,0.0
sample_013716,0.0
sample_000393,0.0
sample_002568,0.0
sample_015328,0.0
sample_015110,0.0
sample_004052,0.0
sample_005796,0.0
sample_015644,0.0
sample_005204,0.0
sample_005756,0.0
sample_009915,0.0
sample_015190,0.0
sample_014582,0.0
sample_001909,0.0
sample_003801,0.0
sample_015740,0.0
sample_000787,0.0
sample_006453,0.0
sample_013711,0.0
sample_006143,0.0
sample_012133,0.0
sample_011248,0.0
sample_009155,1.0
sample_000693,0.0
sample_010441,0.0
sample_010615,0.0
sample_004953,1.0
sample_010387,0.0
sample_011888,0.0
sample_006777,0.0
sample_008921,1.0
sample_012631,0.0
sample_010979,0.0
sample_007145,0.0
sample_011965,0.0
sample_000894,0.0
sample_012423,0.0
sample_017088,0.0
sample_005608,0.0
sample_004298,1.0
sample_014832,0.0
sample_004033,0.0
sample_016710,0.0
sample_008788,0.0
sample_015424,0.0
sample_016034,0.0
sample_013286,0.0
sample_011779,0.0
sample_016020,1.0
sample_008491,0.0
sample_011737,0.0
sample_014570,0.0
sample_002198,0.0
sample_008356,1.0
sample_001825,0.0
sample_014424,1.0
sample_013394,1.0
sample_017528,0.0
sample_017319,0.0
sample_011152,0.0
sample_001278,0.0
sample_014656,0.0
sample_008954,0.0
sample_016373,0.0
sample_014909,0.0
sample_010709,0.0
sample_003096,0.0
sample_005047,0.0
sample_011860,0.0
sample_015720,0.0
sample_017380,0.0
sample_007281,0.0
sample_002527,0.0
sample_000062,0.0
sample_017521,0.0
sample_012436,0.0
sample_017654,1.0
sample_003123,0.0
sample_001658,0.0
sample_014997,0.0
sample_003202,0.0
sample_001408,0.0
sample_013904,0.0
sample_015148,0.0
sample_012811,0.0
sample_000963,0.0
sample_015577,0.0
sample_006964,0.0
sample_002689,0.0
sample_001653,0.0
sample_017618,0.0
sample_012233,0.0
sample_013544,0.0
sample_011751,0.0
sample_007113,0.0
sample_013314,0.0
sample_011016,0.0
sample_015841,0.0
sample_012353,0.0
sample_007800,0.0
sample_012600,0.0
sample_001669,0.0
sample_010069,0.0
sample_001102,0.0
sample_015144,0.0
sample_005779,0.0
sample_012089,0.0
sample_008856,0.0
sample_005472,0.0
sample_008482,0.0
sample_010616,0.0
sample_009649,0.0
sample_002428,0.0
sample_004016,0.0
sample_014573,0.0
sample_017271,0.0
sample_004503,0.0
sample_014994,0.0
sample_000729,0.0
sample_007677,0.0
sample_008164,0.0
sample_009196,0.0
sample_005086,0.0
sample_003977,0.0
sample_013982,0.0
sample_003302,1.0
sample_015390,0.0
sample_001813,0.0
sample_010173,0.0
sample_014198,0.0
sample_002249,0.0
sample_010888,0.0
sample_005146,0.0
sample_001176,1.0
sample_017686,0.0
sample_016126,0.0
sample_010236,0.0
sample_008333,0.0
sample_015537,0.0
sample_015677,0.0
sample_013423,0.0
sample_016806,0.0
sample_007163,0.0
sample_006878,0.0
sample_015938,0.0
sample_010326,0.0
sample_003059,0.0
sample_001534,0.0
sample_008995,0.0
sample_000320,0.0
sample_013589,0.0
sample_015303,0.0
sample_005368,0.0
sample_005163,0.0
sample_000403,0.0
sample_005127,0.0
sample_011722,0.0
sample_006571,0.0
sample_015765,0.0
sample_007814,0.0
sample_014492,0.0
sample_008749,0.0
sample_002455,0.0
sample_000651,0.0
sample_014352,0.0
sample_011715,0.0
sample_009848,0.0
sample_004727,0.0
sample_014990,0.0
sample_000305,0.0
sample_010914,0.0
sample_005660,0.0
sample_012897,0.0
sample_002495,0.0
sample_012761,0.0
sample_003998,0.0
sample_007493,0.0
sample_007330,0.0
sample_005465,0.0
sample_003948,1.0
sample_005414,0.0
sample_012493,0.0
sample_011913,0.0
sample_002640,0.0
sample_001403,0.0
sample_001837,0.0
sample_008350,0.0
sample_002586,0.0
sample_007886,0.0
sample_011004,0.0
sample_002714,0.0
sample_004285,0.0
sample_006200,0.0
sample_010815,0.0
sample_006947,0.0
sample_017183,0.0
sample_002351,0.0
sample_009847,0.0
sample_006438,0.0
sample_005227,0.0
sample_003157,0.0
sample_013397,0.0
sample_011049,0.0
sample_010512,0.0
sample_011640,0.0
sample_010786,0.0
sample_017650,0.0
sample_003937,0.0
sample_017694,0.0
sample_012364,0.0
sample_017090,0.0
sample_011653,0.0
sample_006449,0.0
sample_006973,0.0
sample_009817,0.0
sample_016225,0.0
sample_011716,0.0
sample_014787,0.0
sample_015470,0.0
sample_003993,0.0
sample_012267,0.0
sample_006277,0.0
sample_015346,0.0
sample_004865,0.0
sample_017729,0.0
sample_009884,0.0
sample_013585,0.0
sample_010090,0.0
sample_013995,0.0
sample_010344,0.0
sample_005344,0.0
sample_009147,0.0
sample_003680,0.0
sample_005487,0.0
sample_011901,0.0
sample_012542,0.0
sample_007084,0.0
sample_012609,0.0
sample_007507,0.0
sample_008784,0.0
sample_014005,0.0
sample_000606,0.0
sample_011757,0.0
sample_008411,0.0
sample_002472,0.0
sample_014472,0.0
sample_016118,0.0
sample_014794,0.0
sample_012782,0.0
sample_003797,0.0
sample_006262,0.0
sample_016392,0.0
sample_008960,0.0
sample_002841,0.0
sample_008762,1.0
sample_012428,0.0
sample_016149,0.0
sample_012407,0.0
sample_013340,0.0
sample_014460,0.0
sample_011417,0.0
sample_011656,0.0
sample_007267,0.0
sample_001590,0.0
sample_006265,0.0
sample_013891,0.0
sample_001002,0.0
sample_000388,0.0
sample_014160,0.0
sample_016565,0.0
sample_012451,1.0
sample_000440,0.0
sample_014919,0.0
sample_006025,0.0
sample_016974,0.0
sample_003769,0.0
sample_017655,0.0
sample_007657,0.0
sample_008374,0.0
sample_001516,0.0
sample_005546,0.0
sample_009464,0.0
sample_003084,0.0
